iso3,region,wave,year,studies,var,pct,n
PRI,Latin America,7,2018,WVS,C001_01,10.48,1126
PRI,Latin America,7,2018,WVS,E143,33.79,1104
PRI,Latin America,7,2018,WVS,G052,9.74,1119
PRI,Latin America,7,2018,WVS,G007_36_B,40.39,1114
PRI,Latin America,7,2018,WVS,G007_35_B,38.08,1116
PRI,Latin America,7,2018,WVS,G007_34_B,74.4,1121
PRI,Latin America,7,2018,WVS,G007_18_B,31.58,1124
PRI,Latin America,7,2018,WVS,G006,96.79,1090
PRI,Latin America,7,2018,WVS,A035,77.11,1127
PRI,Latin America,7,2018,WVS,A165,17.83,1116
PRI,Latin America,7,2018,WVS,A124_02,9.23,1127
PRI,Latin America,7,2018,WVS,A124_06,9.41,1127
PRT,Western Europe,2,1990,EVS,C002,87.64,1160
PRT,Western Europe,2,1990,EVS,C001,33.71,1170
PRT,Western Europe,2,1990,EVS,C005,23.52,1131
PRT,Western Europe,2,1990,EVS,G007_01,13.32,1164
PRT,Western Europe,2,1990,EVS,G006,91.02,1177
PRT,Western Europe,2,1990,EVS,A035,69.63,1173
PRT,Western Europe,2,1990,EVS,A165,21.43,1149
PRT,Western Europe,2,1990,EVS,A124_02,15.44,1185
PRT,Western Europe,2,1990,EVS,A124_06,9.47,1185
PRT,Western Europe,4,1999,EVS,C002,63.43,987
PRT,Western Europe,4,1999,EVS,C001,29.48,996
PRT,Western Europe,4,1999,EVS,E143,27.08,969
PRT,Western Europe,4,1999,EVS,E161,24.25,991
PRT,Western Europe,4,1999,EVS,E156,31.7,996
PRT,Western Europe,4,1999,EVS,E154,31.27,999
PRT,Western Europe,4,1999,EVS,E157,17.64,991
PRT,Western Europe,4,1999,EVS,E158,39.57,991
PRT,Western Europe,4,1999,EVS,G006,96.7,972
PRT,Western Europe,4,1999,EVS,A035,65.41,999
PRT,Western Europe,4,1999,EVS,A165,10.05,975
PRT,Western Europe,4,1999,EVS,A124_02,7.57,1000
PRT,Western Europe,4,1999,EVS,A124_06,2.49,1000
PRT,Western Europe,5,2008,EVS,C002,69.7,1532
PRT,Western Europe,5,2008,EVS,C001,20.69,1529
PRT,Western Europe,5,2008,EVS,E143,42.42,1449
PRT,Western Europe,5,2008,EVS,G038,47.42,1502
PRT,Western Europe,5,2008,EVS,G040,40.75,1470
PRT,Western Europe,5,2008,EVS,G041,37.28,1398
PRT,Western Europe,5,2008,EVS,G043,30.13,1388
PRT,Western Europe,5,2008,EVS,E161,31.86,1545
PRT,Western Europe,5,2008,EVS,E156,45.11,1546
PRT,Western Europe,5,2008,EVS,E154,49.11,1551
PRT,Western Europe,5,2008,EVS,E157,26.64,1533
PRT,Western Europe,5,2008,EVS,E158,43.61,1538
PRT,Western Europe,5,2008,EVS,G033,74.44,1533
PRT,Western Europe,5,2008,EVS,G034,89.88,1536
PRT,Western Europe,5,2008,EVS,G035,74.05,1537
PRT,Western Europe,5,2008,EVS,G036,91.29,1543
PRT,Western Europe,5,2008,EVS,G006,94.48,1500
PRT,Western Europe,5,2008,EVS,A035,68.65,1532
PRT,Western Europe,5,2008,EVS,A165,19.71,1520
PRT,Western Europe,5,2008,EVS,A124_02,10.35,1529
PRT,Western Europe,5,2008,EVS,A124_06,7.78,1525
PRT,Western Europe,7,2020,EVS,C002,60.09,1192
PRT,Western Europe,7,2020,EVS,C002_01,60.09,1192
PRT,Western Europe,7,2020,EVS,C001,17.89,1200
PRT,Western Europe,7,2020,EVS,C001_01,17.89,1200
PRT,Western Europe,7,2020,EVS,G052,13.66,1167
PRT,Western Europe,7,2020,EVS,G038,36.72,1191
PRT,Western Europe,7,2020,EVS,G040,38.12,1155
PRT,Western Europe,7,2020,EVS,G041,38.79,1119
PRT,Western Europe,7,2020,EVS,G043,32.65,1110
PRT,Western Europe,7,2020,EVS,E161,34.43,1208
PRT,Western Europe,7,2020,EVS,E156,45.46,1214
PRT,Western Europe,7,2020,EVS,E154,48.28,1212
PRT,Western Europe,7,2020,EVS,E157,26.29,1210
PRT,Western Europe,7,2020,EVS,E158,38.01,1212
PRT,Western Europe,7,2020,EVS,G007_36_B,41.88,1160
PRT,Western Europe,7,2020,EVS,G007_35_B,40.65,1152
PRT,Western Europe,7,2020,EVS,G007_34_B,64.49,1204
PRT,Western Europe,7,2020,EVS,G007_18_B,27.04,1202
PRT,Western Europe,7,2020,EVS,G033,78.51,1210
PRT,Western Europe,7,2020,EVS,G034,97.31,1212
PRT,Western Europe,7,2020,EVS,G035,76.34,1209
PRT,Western Europe,7,2020,EVS,G036,95.85,1214
PRT,Western Europe,7,2020,EVS,G006,97.36,1150
PRT,Western Europe,7,2020,EVS,A035,65.44,1208
PRT,Western Europe,7,2020,EVS,A165,17.01,1207
PRT,Western Europe,7,2020,EVS,A124_02,7.19,1184
PRT,Western Europe,7,2020,EVS,A124_06,7.3,1188
PSE,Middle East & North Africa,6,2013,WVS,H002_01,30.7,987
PSE,Middle East & North Africa,6,2013,WVS,H002_02,12.85,973
PSE,Middle East & North Africa,6,2013,WVS,H002_03,20.49,976
PSE,Middle East & North Africa,6,2013,WVS,H002_04,10.92,952
PSE,Middle East & North Africa,6,2013,WVS,H002_05,4.73,931
PSE,Middle East & North Africa,6,2013,WVS,C001,66.23,989
PSE,Middle East & North Africa,6,2013,WVS,G007_36_B,81.52,958
PSE,Middle East & North Africa,6,2013,WVS,G007_35_B,82.06,959
PSE,Middle East & North Africa,6,2013,WVS,G007_34_B,85.09,979
PSE,Middle East & North Africa,6,2013,WVS,G007_18_B,27.85,991
PSE,Middle East & North Africa,6,2013,WVS,G006,96.87,991
PSE,Middle East & North Africa,6,2013,WVS,A035,70.3,1000
PSE,Middle East & North Africa,6,2013,WVS,A165,17.71,892
PSE,Middle East & North Africa,6,2013,WVS,A124_02,44.0,1000
PSE,Middle East & North Africa,6,2013,WVS,A124_06,39.9,1000
QAT,Middle East & North Africa,6,2010,WVS,H002_01,7.15,1059
QAT,Middle East & North Africa,6,2010,WVS,H002_03,9.5,1060
QAT,Middle East & North Africa,6,2010,WVS,H002_04,7.5,1059
QAT,Middle East & North Africa,6,2010,WVS,C002,86.03,1057
QAT,Middle East & North Africa,6,2010,WVS,C001,69.4,1060
QAT,Middle East & North Africa,6,2010,WVS,G007_36_B,30.86,1057
QAT,Middle East & North Africa,6,2010,WVS,G007_35_B,48.23,1054
QAT,Middle East & North Africa,6,2010,WVS,G007_34_B,67.07,1059
QAT,Middle East & North Africa,6,2010,WVS,G007_18_B,15.85,1052
QAT,Middle East & North Africa,6,2010,WVS,G006,100.0,1057
QAT,Middle East & North Africa,6,2010,WVS,A035,76.9,1060
QAT,Middle East & North Africa,6,2010,WVS,A165,21.45,1059
QAT,Middle East & North Africa,6,2010,WVS,A124_02,8.78,1060
QAT,Middle East & North Africa,6,2010,WVS,A124_06,45.97,1060
ROU,Eastern Europe & Central Asia,2,1993,EVS,C002,74.98,1055
ROU,Eastern Europe & Central Asia,2,1993,EVS,C001,41.94,1080
ROU,Eastern Europe & Central Asia,2,1993,EVS,C005,38.83,1061
ROU,Eastern Europe & Central Asia,2,1993,EVS,G007_01,16.18,1100
ROU,Eastern Europe & Central Asia,2,1993,EVS,G006,86.86,1088
ROU,Eastern Europe & Central Asia,2,1993,EVS,A035,56.03,1103
ROU,Eastern Europe & Central Asia,2,1993,EVS,A165,16.07,1083
ROU,Eastern Europe & Central Asia,2,1993,EVS,A124_02,27.74,1103
ROU,Eastern Europe & Central Asia,2,1993,EVS,A124_06,30.19,1103
ROU,Eastern Europe & Central Asia,3,1998,WVS,C002,74.6,1193
ROU,Eastern Europe & Central Asia,3,1998,WVS,C001,38.71,1196
ROU,Eastern Europe & Central Asia,3,1998,WVS,E143,36.77,1175
ROU,Eastern Europe & Central Asia,3,1998,WVS,G006,84.47,1198
ROU,Eastern Europe & Central Asia,3,1998,WVS,A035,72.07,1239
ROU,Eastern Europe & Central Asia,3,1998,WVS,A165,18.7,1187
ROU,Eastern Europe & Central Asia,3,1998,WVS,A124_02,29.7,1239
ROU,Eastern Europe & Central Asia,3,1998,WVS,A124_06,32.77,1239
ROU,Eastern Europe & Central Asia,4,1999,EVS,C002,74.31,1090
ROU,Eastern Europe & Central Asia,4,1999,EVS,C001,37.9,1087
ROU,Eastern Europe & Central Asia,4,1999,EVS,E143,43.41,1039
ROU,Eastern Europe & Central Asia,4,1999,EVS,E161,19.49,1067
ROU,Eastern Europe & Central Asia,4,1999,EVS,E156,44.04,1099
ROU,Eastern Europe & Central Asia,4,1999,EVS,E154,27.31,1106
ROU,Eastern Europe & Central Asia,4,1999,EVS,E157,17.13,1074
ROU,Eastern Europe & Central Asia,4,1999,EVS,E158,19.92,1064
ROU,Eastern Europe & Central Asia,4,1999,EVS,G006,86.12,1131
ROU,Eastern Europe & Central Asia,4,1999,EVS,A035,58.28,1093
ROU,Eastern Europe & Central Asia,4,1999,EVS,A165,10.13,1115
ROU,Eastern Europe & Central Asia,4,1999,EVS,A124_02,24.17,1146
ROU,Eastern Europe & Central Asia,4,1999,EVS,A124_06,21.12,1146
ROU,Eastern Europe & Central Asia,5,2005,EVS+WVS,C002,67.1,3109
ROU,Eastern Europe & Central Asia,5,2005,EVS+WVS,C001,31.28,3115
ROU,Eastern Europe & Central Asia,5,2005,EVS+WVS,E143,25.85,3050
ROU,Eastern Europe & Central Asia,5,2008,EVS,G038,40.95,1421
ROU,Eastern Europe & Central Asia,5,2008,EVS,G040,31.33,1339
ROU,Eastern Europe & Central Asia,5,2008,EVS,G041,29.13,1299
ROU,Eastern Europe & Central Asia,5,2008,EVS,G043,53.29,1301
ROU,Eastern Europe & Central Asia,5,2008,EVS,E161,28.64,1449
ROU,Eastern Europe & Central Asia,5,2008,EVS,E156,33.04,1468
ROU,Eastern Europe & Central Asia,5,2008,EVS,E154,37.35,1467
ROU,Eastern Europe & Central Asia,5,2008,EVS,E157,21.81,1449
ROU,Eastern Europe & Central Asia,5,2008,EVS,E158,21.65,1452
ROU,Eastern Europe & Central Asia,5,2005,WVS,G007_36_B,70.75,1542
ROU,Eastern Europe & Central Asia,5,2005,WVS,G007_35_B,69.42,1573
ROU,Eastern Europe & Central Asia,5,2005,WVS,G007_34_B,87.19,1670
ROU,Eastern Europe & Central Asia,5,2005,WVS,G007_18_B,50.37,1749
ROU,Eastern Europe & Central Asia,5,2008,EVS,G033,89.59,1459
ROU,Eastern Europe & Central Asia,5,2008,EVS,G034,86.99,1457
ROU,Eastern Europe & Central Asia,5,2008,EVS,G035,84.19,1457
ROU,Eastern Europe & Central Asia,5,2008,EVS,G036,94.02,1462
ROU,Eastern Europe & Central Asia,5,2005,EVS+WVS,G006,85.04,3134
ROU,Eastern Europe & Central Asia,5,2005,EVS+WVS,A035,65.11,3100
ROU,Eastern Europe & Central Asia,5,2005,EVS+WVS,A165,19.12,3047
ROU,Eastern Europe & Central Asia,5,2005,EVS+WVS,A124_02,19.14,3071
ROU,Eastern Europe & Central Asia,5,2005,EVS+WVS,A124_06,18.33,3069
ROU,Eastern Europe & Central Asia,6,2012,WVS,H002_01,12.31,1417
ROU,Eastern Europe & Central Asia,6,2012,WVS,H002_02,37.14,1395
ROU,Eastern Europe & Central Asia,6,2012,WVS,H002_03,10.24,1326
ROU,Eastern Europe & Central Asia,6,2012,WVS,H002_04,7.44,1277
ROU,Eastern Europe & Central Asia,6,2012,WVS,H002_05,5.83,1008
ROU,Eastern Europe & Central Asia,6,2012,WVS,C002,72.67,1470
ROU,Eastern Europe & Central Asia,6,2012,WVS,C001,40.81,1463
ROU,Eastern Europe & Central Asia,6,2012,WVS,G007_36_B,77.63,1359
ROU,Eastern Europe & Central Asia,6,2012,WVS,G007_35_B,77.98,1349
ROU,Eastern Europe & Central Asia,6,2012,WVS,G007_34_B,92.32,1461
ROU,Eastern Europe & Central Asia,6,2012,WVS,G007_18_B,57.17,1485
ROU,Eastern Europe & Central Asia,6,2012,WVS,G006,83.63,1483
ROU,Eastern Europe & Central Asia,6,2012,WVS,A035,65.2,1503
ROU,Eastern Europe & Central Asia,6,2012,WVS,A165,7.75,1488
ROU,Eastern Europe & Central Asia,6,2012,WVS,A124_02,23.47,1503
ROU,Eastern Europe & Central Asia,6,2012,WVS,A124_06,21.29,1503
ROU,Eastern Europe & Central Asia,7,2018,WVS,H002_01,13.06,1133
ROU,Eastern Europe & Central Asia,7,2018,WVS,H002_02,33.1,1120
ROU,Eastern Europe & Central Asia,7,2018,WVS,H002_03,10.55,976
ROU,Eastern Europe & Central Asia,7,2018,WVS,H002_04,8.82,950
ROU,Eastern Europe & Central Asia,7,2018,WVS,H002_05,9.84,799
ROU,Eastern Europe & Central Asia,7,2018,EVS+WVS,C002,76.04,2821
ROU,Eastern Europe & Central Asia,7,2018,EVS+WVS,C002_01,76.04,2821
ROU,Eastern Europe & Central Asia,7,2018,EVS+WVS,C001,42.14,2811
ROU,Eastern Europe & Central Asia,7,2018,EVS+WVS,C001_01,42.14,2811
ROU,Eastern Europe & Central Asia,7,2018,WVS,E143,47.8,1192
ROU,Eastern Europe & Central Asia,7,2018,EVS+WVS,G052,26.12,2655
ROU,Eastern Europe & Central Asia,7,2018,EVS,G038,48.25,1530
ROU,Eastern Europe & Central Asia,7,2018,EVS,G040,45.84,1459
ROU,Eastern Europe & Central Asia,7,2018,EVS,G041,50.18,1472
ROU,Eastern Europe & Central Asia,7,2018,EVS,G043,44.33,1465
ROU,Eastern Europe & Central Asia,7,2018,EVS,E161,20.13,1560
ROU,Eastern Europe & Central Asia,7,2018,EVS,E156,40.08,1594
ROU,Eastern Europe & Central Asia,7,2018,EVS,E154,35.04,1594
ROU,Eastern Europe & Central Asia,7,2018,EVS,E157,22.46,1582
ROU,Eastern Europe & Central Asia,7,2018,EVS,E158,23.22,1579
ROU,Eastern Europe & Central Asia,7,2018,EVS+WVS,G007_36_B,73.7,2617
ROU,Eastern Europe & Central Asia,7,2018,EVS+WVS,G007_35_B,70.01,2600
ROU,Eastern Europe & Central Asia,7,2018,EVS+WVS,G007_34_B,87.79,2784
ROU,Eastern Europe & Central Asia,7,2018,EVS+WVS,G007_18_B,55.02,2840
ROU,Eastern Europe & Central Asia,7,2018,EVS,G033,83.14,1600
ROU,Eastern Europe & Central Asia,7,2018,EVS,G034,92.22,1605
ROU,Eastern Europe & Central Asia,7,2018,EVS,G035,82.33,1601
ROU,Eastern Europe & Central Asia,7,2018,EVS,G036,95.39,1608
ROU,Eastern Europe & Central Asia,7,2018,EVS+WVS,G006,89.84,2825
ROU,Eastern Europe & Central Asia,7,2018,EVS+WVS,A035,50.52,2870
ROU,Eastern Europe & Central Asia,7,2018,EVS+WVS,A165,12.33,2819
ROU,Eastern Europe & Central Asia,7,2018,EVS+WVS,A124_02,18.68,2780
ROU,Eastern Europe & Central Asia,7,2018,EVS+WVS,A124_06,28.54,2757
RUS,Eastern Europe & Central Asia,2,1990,WVS,C002,62.61,1848
RUS,Eastern Europe & Central Asia,2,1990,WVS,C001,40.02,1859
RUS,Eastern Europe & Central Asia,2,1990,WVS,C005,42.42,1754
RUS,Eastern Europe & Central Asia,2,1990,WVS,G007_01,27.52,1668
RUS,Eastern Europe & Central Asia,2,1990,WVS,G006,65.33,1849
RUS,Eastern Europe & Central Asia,2,1990,WVS,A035,70.17,1961
RUS,Eastern Europe & Central Asia,2,1990,WVS,A165,37.46,1818
RUS,Eastern Europe & Central Asia,2,1990,WVS,A124_02,10.71,1961
RUS,Eastern Europe & Central Asia,2,1990,WVS,A124_06,11.78,1961
RUS,Eastern Europe & Central Asia,3,1995,WVS,C002,75.33,1909
RUS,Eastern Europe & Central Asia,3,1995,WVS,C001,49.04,1970
RUS,Eastern Europe & Central Asia,3,1995,WVS,E143,45.62,1962
RUS,Eastern Europe & Central Asia,3,1995,WVS,G006,71.39,1961
RUS,Eastern Europe & Central Asia,3,1995,WVS,A035,69.46,2040
RUS,Eastern Europe & Central Asia,3,1995,WVS,A165,23.94,1980
RUS,Eastern Europe & Central Asia,3,1995,WVS,A124_02,8.33,2040
RUS,Eastern Europe & Central Asia,3,1995,WVS,A124_06,11.91,2040
RUS,Eastern Europe & Central Asia,4,1999,EVS,C002,73.13,2338
RUS,Eastern Europe & Central Asia,4,1999,EVS,C001,36.44,2396
RUS,Eastern Europe & Central Asia,4,1999,EVS,E143,43.69,2370
RUS,Eastern Europe & Central Asia,4,1999,EVS,E161,10.98,2431
RUS,Eastern Europe & Central Asia,4,1999,EVS,E156,20.54,2447
RUS,Eastern Europe & Central Asia,4,1999,EVS,E154,14.76,2480
RUS,Eastern Europe & Central Asia,4,1999,EVS,E157,6.03,2408
RUS,Eastern Europe & Central Asia,4,1999,EVS,E158,18.72,2410
RUS,Eastern Europe & Central Asia,4,1999,EVS,G006,70.06,2394
RUS,Eastern Europe & Central Asia,4,1999,EVS,A035,67.11,2494
RUS,Eastern Europe & Central Asia,4,1999,EVS,A165,23.73,2415
RUS,Eastern Europe & Central Asia,4,1999,EVS,A124_02,8.13,2500
RUS,Eastern Europe & Central Asia,4,1999,EVS,A124_06,11.05,2500
RUS,Eastern Europe & Central Asia,5,2006,EVS+WVS,C002,81.17,3429
RUS,Eastern Europe & Central Asia,5,2006,EVS+WVS,C001,34.27,3399
RUS,Eastern Europe & Central Asia,5,2008,EVS,E143,45.59,1429
RUS,Eastern Europe & Central Asia,5,2008,EVS,G038,54.47,1427
RUS,Eastern Europe & Central Asia,5,2008,EVS,G040,66.01,1420
RUS,Eastern Europe & Central Asia,5,2008,EVS,G041,49.1,1302
RUS,Eastern Europe & Central Asia,5,2008,EVS,G043,28.44,1290
RUS,Eastern Europe & Central Asia,5,2008,EVS,E161,11.3,1462
RUS,Eastern Europe & Central Asia,5,2008,EVS,E156,22.19,1462
RUS,Eastern Europe & Central Asia,5,2008,EVS,E154,17.06,1472
RUS,Eastern Europe & Central Asia,5,2008,EVS,E157,6.6,1440
RUS,Eastern Europe & Central Asia,5,2008,EVS,E158,17.86,1430
RUS,Eastern Europe & Central Asia,5,2006,WVS,G007_36_B,59.63,1752
RUS,Eastern Europe & Central Asia,5,2006,WVS,G007_35_B,63.78,1712
RUS,Eastern Europe & Central Asia,5,2006,WVS,G007_34_B,85.7,1918
RUS,Eastern Europe & Central Asia,5,2006,WVS,G007_18_B,32.46,1995
RUS,Eastern Europe & Central Asia,5,2008,EVS,G033,78.3,1465
RUS,Eastern Europe & Central Asia,5,2008,EVS,G034,88.99,1459
RUS,Eastern Europe & Central Asia,5,2008,EVS,G035,83.25,1461
RUS,Eastern Europe & Central Asia,5,2008,EVS,G036,92.38,1426
RUS,Eastern Europe & Central Asia,5,2006,EVS+WVS,G006,86.99,3383
RUS,Eastern Europe & Central Asia,5,2006,EVS+WVS,A035,65.08,3507
RUS,Eastern Europe & Central Asia,5,2006,EVS+WVS,A165,27.6,3347
RUS,Eastern Europe & Central Asia,5,2006,EVS+WVS,A124_02,16.38,3484
RUS,Eastern Europe & Central Asia,5,2006,EVS+WVS,A124_06,31.96,3463
RUS,Eastern Europe & Central Asia,6,2011,WVS,H002_01,24.86,2135
RUS,Eastern Europe & Central Asia,6,2011,WVS,H002_02,71.33,2376
RUS,Eastern Europe & Central Asia,6,2011,WVS,H002_03,13.39,1753
RUS,Eastern Europe & Central Asia,6,2011,WVS,H002_04,10.46,1499
RUS,Eastern Europe & Central Asia,6,2011,WVS,H002_05,32.18,1355
RUS,Eastern Europe & Central Asia,6,2011,WVS,C002,73.92,2462
RUS,Eastern Europe & Central Asia,6,2011,WVS,C001,29.11,2431
RUS,Eastern Europe & Central Asia,6,2011,WVS,G007_36_B,57.71,2162
RUS,Eastern Europe & Central Asia,6,2011,WVS,G007_35_B,57.84,2157
RUS,Eastern Europe & Central Asia,6,2011,WVS,G007_34_B,78.78,2395
RUS,Eastern Europe & Central Asia,6,2011,WVS,G007_18_B,26.52,2463
RUS,Eastern Europe & Central Asia,6,2011,WVS,G006,80.51,2362
RUS,Eastern Europe & Central Asia,6,2011,WVS,A035,63.68,2494
RUS,Eastern Europe & Central Asia,6,2011,WVS,A165,29.62,2350
RUS,Eastern Europe & Central Asia,6,2011,WVS,A124_02,17.26,2491
RUS,Eastern Europe & Central Asia,6,2011,WVS,A124_06,32.33,2493
RUS,Eastern Europe & Central Asia,7,2017,WVS,H002_01,16.15,1725
RUS,Eastern Europe & Central Asia,7,2017,WVS,H002_02,43.26,1764
RUS,Eastern Europe & Central Asia,7,2017,WVS,H002_03,10.75,1657
RUS,Eastern Europe & Central Asia,7,2017,WVS,H002_04,6.22,1630
RUS,Eastern Europe & Central Asia,7,2017,WVS,H002_05,9.26,1485
RUS,Eastern Europe & Central Asia,7,2017,EVS+WVS,C002,75.52,3574
RUS,Eastern Europe & Central Asia,7,2017,EVS+WVS,C002_01,75.52,3574
RUS,Eastern Europe & Central Asia,7,2017,EVS+WVS,C001,40.27,3571
RUS,Eastern Europe & Central Asia,7,2017,EVS+WVS,C001_01,40.27,3571
RUS,Eastern Europe & Central Asia,7,2017,WVS,E143,72.33,1742
RUS,Eastern Europe & Central Asia,7,2017,EVS+WVS,G052,28.8,3413
RUS,Eastern Europe & Central Asia,7,2017,EVS,G038,60.06,1752
RUS,Eastern Europe & Central Asia,7,2017,EVS,G040,61.56,1739
RUS,Eastern Europe & Central Asia,7,2017,EVS,G041,57.37,1696
RUS,Eastern Europe & Central Asia,7,2017,EVS,G043,29.47,1612
RUS,Eastern Europe & Central Asia,7,2017,EVS,E161,8.75,1801
RUS,Eastern Europe & Central Asia,7,2017,EVS,E156,22.65,1801
RUS,Eastern Europe & Central Asia,7,2017,EVS,E154,25.51,1818
RUS,Eastern Europe & Central Asia,7,2017,EVS,E157,5.54,1775
RUS,Eastern Europe & Central Asia,7,2017,EVS,E158,10.39,1773
RUS,Eastern Europe & Central Asia,7,2017,EVS+WVS,G007_36_B,59.35,3322
RUS,Eastern Europe & Central Asia,7,2017,EVS+WVS,G007_35_B,60.17,3285
RUS,Eastern Europe & Central Asia,7,2017,EVS+WVS,G007_34_B,77.34,3556
RUS,Eastern Europe & Central Asia,7,2017,EVS+WVS,G007_18_B,29.31,3590
RUS,Eastern Europe & Central Asia,7,2017,EVS,G033,82.67,1812
RUS,Eastern Europe & Central Asia,7,2017,EVS,G034,89.4,1806
RUS,Eastern Europe & Central Asia,7,2017,EVS,G035,73.08,1802
RUS,Eastern Europe & Central Asia,7,2017,EVS,G036,94.25,1814
RUS,Eastern Europe & Central Asia,7,2017,EVS+WVS,G006,91.51,3520
RUS,Eastern Europe & Central Asia,7,2017,EVS+WVS,A035,54.23,3635
RUS,Eastern Europe & Central Asia,7,2017,EVS+WVS,A165,23.58,3534
RUS,Eastern Europe & Central Asia,7,2017,EVS+WVS,A124_02,14.69,3635
RUS,Eastern Europe & Central Asia,7,2017,EVS+WVS,A124_06,32.21,3635
RWA,Sub-Saharan Africa,5,2007,WVS,C002,72.56,1487
RWA,Sub-Saharan Africa,5,2007,WVS,C001,25.29,1471
RWA,Sub-Saharan Africa,5,2007,WVS,E143,10.52,1464
RWA,Sub-Saharan Africa,5,2007,WVS,G007_36_B,54.7,1479
RWA,Sub-Saharan Africa,5,2007,WVS,G007_35_B,32.78,1495
RWA,Sub-Saharan Africa,5,2007,WVS,G007_34_B,65.22,1495
RWA,Sub-Saharan Africa,5,2007,WVS,G007_18_B,10.37,1504
RWA,Sub-Saharan Africa,5,2007,WVS,G006,99.27,1505
RWA,Sub-Saharan Africa,5,2007,WVS,A035,63.77,1507
RWA,Sub-Saharan Africa,5,2007,WVS,A165,4.87,1499
RWA,Sub-Saharan Africa,5,2007,WVS,A124_02,36.76,1507
RWA,Sub-Saharan Africa,5,2007,WVS,A124_06,35.97,1507
RWA,Sub-Saharan Africa,6,2012,WVS,H002_01,18.14,1395
RWA,Sub-Saharan Africa,6,2012,WVS,H002_02,12.16,1258
RWA,Sub-Saharan Africa,6,2012,WVS,H002_03,4.99,1142
RWA,Sub-Saharan Africa,6,2012,WVS,H002_04,4.22,1091
RWA,Sub-Saharan Africa,6,2012,WVS,H002_05,11.48,1132
RWA,Sub-Saharan Africa,6,2012,WVS,C002,52.78,1527
RWA,Sub-Saharan Africa,6,2012,WVS,C001,42.31,1527
RWA,Sub-Saharan Africa,6,2012,WVS,G007_36_B,71.08,1525
RWA,Sub-Saharan Africa,6,2012,WVS,G007_35_B,60.98,1525
RWA,Sub-Saharan Africa,6,2012,WVS,G007_34_B,58.91,1526
RWA,Sub-Saharan Africa,6,2012,WVS,G007_18_B,13.97,1525
RWA,Sub-Saharan Africa,6,2012,WVS,G006,99.28,1527
RWA,Sub-Saharan Africa,6,2012,WVS,A035,56.39,1527
RWA,Sub-Saharan Africa,6,2012,WVS,A165,16.63,1527
RWA,Sub-Saharan Africa,6,2012,WVS,A124_02,3.47,1527
RWA,Sub-Saharan Africa,6,2012,WVS,A124_06,5.44,1527
SAU,Middle East & North Africa,4,2003,WVS,C002,52.67,1407
SAU,Middle East & North Africa,4,2003,WVS,C001,69.73,1480
SAU,Middle East & North Africa,4,2003,WVS,E143,38.3,1389
SAU,Middle East & North Africa,4,2003,WVS,G006,95.43,1489
SAU,Middle East & North Africa,4,2003,WVS,A035,56.39,1502
SAU,Middle East & North Africa,4,2003,WVS,A165,53.04,1431
SAU,Middle East & North Africa,4,2003,WVS,A124_02,37.68,1502
SAU,Middle East & North Africa,4,2003,WVS,A124_06,33.09,1502
SGP,Southeast Asia,4,2002,WVS,C002,82.03,1507
SGP,Southeast Asia,4,2002,WVS,C001,30.02,1506
SGP,Southeast Asia,4,2002,WVS,E143,72.01,1503
SGP,Southeast Asia,4,2002,WVS,G006,93.42,1509
SGP,Southeast Asia,4,2002,WVS,A035,69.77,1512
SGP,Southeast Asia,4,2002,WVS,A165,16.9,1496
SGP,Southeast Asia,4,2002,WVS,A124_02,4.66,1512
SGP,Southeast Asia,4,2002,WVS,A124_06,25.92,1512
SGP,Southeast Asia,6,2012,WVS,H002_01,5.99,1879
SGP,Southeast Asia,6,2012,WVS,H002_02,12.53,1900
SGP,Southeast Asia,6,2012,WVS,H002_03,5.37,1886
SGP,Southeast Asia,6,2012,WVS,H002_04,4.74,1865
SGP,Southeast Asia,6,2012,WVS,H002_05,3.82,1833
SGP,Southeast Asia,6,2012,WVS,C002,68.56,1971
SGP,Southeast Asia,6,2012,WVS,C001,30.13,1970
SGP,Southeast Asia,6,2012,WVS,G007_36_B,49.21,1971
SGP,Southeast Asia,6,2012,WVS,G007_35_B,41.01,1972
SGP,Southeast Asia,6,2012,WVS,G007_34_B,67.85,1972
SGP,Southeast Asia,6,2012,WVS,G007_18_B,22.04,1972
SGP,Southeast Asia,6,2012,WVS,G006,89.44,1968
SGP,Southeast Asia,6,2012,WVS,A035,54.08,1972
SGP,Southeast Asia,6,2012,WVS,A165,37.39,1968
SGP,Southeast Asia,6,2012,WVS,A124_02,12.64,1970
SGP,Southeast Asia,6,2012,WVS,A124_06,35.81,1970
SGP,Southeast Asia,7,2020,WVS,H002_01,2.29,2007
SGP,Southeast Asia,7,2020,WVS,H002_02,12.77,2006
SGP,Southeast Asia,7,2020,WVS,H002_03,2.75,2006
SGP,Southeast Asia,7,2020,WVS,H002_04,5.65,2010
SGP,Southeast Asia,7,2020,WVS,H002_05,2.33,2001
SGP,Southeast Asia,7,2020,WVS,C002,79.05,2009
SGP,Southeast Asia,7,2020,WVS,C002_01,79.05,2009
SGP,Southeast Asia,7,2020,WVS,C001,27.9,2010
SGP,Southeast Asia,7,2020,WVS,C001_01,27.9,2010
SGP,Southeast Asia,7,2020,WVS,E143,74.33,1982
SGP,Southeast Asia,7,2020,WVS,G052,13.42,1999
SGP,Southeast Asia,7,2020,WVS,G007_36_B,56.98,1962
SGP,Southeast Asia,7,2020,WVS,G007_35_B,49.76,1954
