player_id,given_name,family_name,birth_date,pan_wd_id,pan_wp_id,pan_slug,pan_name,pan_occupation,match_method
P-60769,Mattia,Perin,1992-11-10,Q861615,32531665,Mattia_Perin,Mattia Perin,SOCCER PLAYER,slug_exacto
P-24312,Natalio,Perinetti,1900-12-28,Q974356,31480487,Natalio_Perinetti,Natalio Perinetti,SOCCER PLAYER,slug_exacto
P-93884,Ivan,Perišić,1989-02-02,Q161054,12352108,Ivan_Perišić,Ivan Perišić,SOCCER PLAYER,slug_exacto
P-36290,José Luis,Perlaza,1981-10-06,Q1344001,5220625,José_Luis_Perlaza,José Luis Perlaza,SOCCER PLAYER,slug_exacto
P-73008,Antonio,Permunian,1930-08-15,,,,,,sin_match
P-37735,Juninho,Pernambucano,1975-01-30,Q203451,3122533,Juninho_Pernambucano,Juninho Pernambucano,SOCCER PLAYER,slug_exacto
P-28485,Mariano,Pernía,1977-05-04,Q316992,4420675,Mariano_Pernía,Mariano Pernía,SOCCER PLAYER,slug_exacto
P-24713,Dušan,Perniš,1984-11-28,Q456807,23511189,Dušan_Perniš,Dušan Perniš,SOCCER PLAYER,slug_exacto
P-57529,Simone,Perrotta,1977-09-17,Q232789,744786,Simone_Perrotta,Simone Perrotta,SOCCER PLAYER,slug_exacto
P-27925,Peter,Persidis,1947-03-08,Q695957,19828660,Peter_Persidis,Peter Persidis,SOCCER PLAYER,slug_exacto
P-13257,Erik,Persson,1909-11-19,Q954668,33248588,Erik_Persson_(footballer),Erik Persson,SOCCER PLAYER,slug_exacto
P-61494,Örjan,Persson,1942-08-27,Q297908,5977361,Örjan_Persson,Örjan Persson,SOCCER PLAYER,slug_exacto
P-19642,Luka,Peruzović,1952-02-26,Q561690,2338404,Luka_Peruzović,Luka Peruzović,SOCCER PLAYER,slug_exacto
P-88263,Angelo,Peruzzi,1970-02-16,Q294565,1700669,Angelo_Peruzzi,Angelo Peruzzi,SOCCER PLAYER,slug_exacto
P-15758,Nicolae,Pescaru,1943-03-27,Q2474647,16082543,Nicolae_Pescaru,Nicolae Pescaru,SOCCER PLAYER,slug_exacto
P-19161,Jiří,Pešek,1927-06-04,Q1366010,9977336,Jiří_Pešek,Jiří Pešek,SOCCER PLAYER,slug_exacto
P-46036,Hans,Pesser,1911-11-07,Q519087,25725258,Hans_Pesser,Hans Pesser,SOCCER PLAYER,slug_exacto
P-74039,Gianluca,Pessotto,1970-08-11,Q319543,1879002,Gianluca_Pessotto,Gianluca Pessotto,SOCCER PLAYER,slug_exacto
P-27417,Sławomir,Peszko,1985-02-19,Q402320,14208228,Sławomir_Peszko,Sławomir Peszko,SOCCER PLAYER,slug_exacto
P-85317,Aleksandar,Petaković,1930-02-06,Q1887814,16235240,Aleksandar_Petaković,Aleksandar Petaković,SOCCER PLAYER,slug_exacto
P-15144,Zoltán,Péter,1958-03-23,,,,,,sin_match
P-34233,Martin,Peters,1943-11-08,Q505028,484803,Martin_Peters,Martin Peters,SOCCER PLAYER,slug_exacto
P-48102,Wolfgang,Peters,1929-01-08,Q515705,12398081,Wolfgang_Peters,Wolfgang Peters,SOCCER PLAYER,slug_exacto
P-40400,Emmanuel,Petit,1970-09-22,Q269883,771453,Emmanuel_Petit,Emmanuel Petit,SOCCER PLAYER,slug_exacto
P-69703,Jean,Petit,1914-02-25,,,,,,sin_match
P-54760,Jean,Petit,1949-09-25,Q2631415,8784241,"Jean_Petit_(footballer,_born_1949)",Jean Petit,SOCCER PLAYER,slug_exacto
P-92307,not applicable,Petit,1976-09-25,Q294881,774539,Petit_(Portuguese_footballer),Petit,SOCCER PLAYER,slug_exacto
P-84375,Ivaylo,Petkov,1976-03-24,Q2423196,1440512,Ivaylo_Petkov,Ivaylo Petkov,SOCCER PLAYER,slug_exacto
P-25506,Milen,Petkov,1974-01-12,,,,,,sin_match
P-46461,Bruno,Petković,1994-09-16,Q14951576,39606359,Bruno_Petković,Bruno Petković,SOCCER PLAYER,slug_exacto
P-08113,Dušan,Petković,1974-06-13,Q2195005,5347658,"Dušan_Petković_(footballer,_born_1974)",Dušan Petković,SOCCER PLAYER,slug_exacto
P-46434,Ilija,Petković,1945-09-22,Q173923,4941175,Ilija_Petković,Ilija Petković,SOCCER PLAYER,slug_exacto
P-61272,Ladislav,Petráš,1946-12-01,Q2421359,12478120,Ladislav_Petráš,Ladislav Petráš,SOCCER PLAYER,slug_exacto
P-77979,Martin,Petráš,1979-11-02,Q370546,7787623,Martin_Petráš,Martin Petráš,SOCCER PLAYER,slug_exacto
P-83198,Dimitri,Petratos,1992-11-10,Q3707756,29522227,Dimitri_Petratos,Dimitri Petratos,SOCCER PLAYER,slug_exacto
P-12625,Dan,Petrescu,1967-12-22,Q1159141,1054568,Dan_Petrescu,Dan Petrescu,COACH,slug_exacto
P-93278,Pedro,Petrone,1905-05-11,Q362838,6835984,Pedro_Petrone,Pedro Petrone,SOCCER PLAYER,slug_exacto
P-28606,Petar,Petrov,1961-02-20,,,,,,sin_match
P-18421,Ognjen,Petrović,1948-01-02,,,,,,sin_match
P-30803,Radosav,Petrović,1989-03-08,Q316586,19400832,Radosav_Petrović,Radosav Petrović,SOCCER PLAYER,slug_exacto
P-43672,Vladimir,Petrović,1955-07-01,Q2529535,5204274,Vladimir_Petrović,Vladimir Petrović,COACH,slug_exacto
P-11960,Željko,Petrović,1965-11-13,Q378513,2212066,Željko_Petrović,Željko Petrović,SOCCER PLAYER,slug_exacto
P-60697,Vlastimil,Petržela,1953-07-20,Q600219,2738071,Vlastimil_Petržela,Vlastimil Petržela,SOCCER PLAYER,slug_exacto
P-37477,Ronney,Pettersson,1940-04-26,,,,,,sin_match
P-46228,Stefan,Pettersson,1963-03-22,Q764704,5716176,Stefan_Pettersson_(footballer),Stefan Pettersson,SOCCER PLAYER,slug_exacto
P-70166,Carlos,Peucelle,1908-09-13,Q465954,6429093,Carlos_Peucelle,Carlos Peucelle,SOCCER PLAYER,slug_exacto
P-91754,Afshin,Peyrovani,1970-02-06,,,,,,sin_match
P-57771,Gerry,Peyton,1956-05-20,Q2563672,5132582,Gerry_Peyton,Gerry Peyton,SOCCER PLAYER,slug_exacto
P-29298,Germán,Pezzella,1991-06-27,Q3761173,32491129,Germán_Pezzella,Germán Pezzella,SOCCER PLAYER,slug_exacto
P-92720,Bruno,Pezzey,1955-02-03,Q453640,2726666,Bruno_Pezzey,Bruno Pezzey,SOCCER PLAYER,slug_exacto
P-57739,Alfred,Pfaff,1926-07-16,Q438501,5990609,Alfred_Pfaff,Alfred Pfaff,SOCCER PLAYER,slug_exacto
P-84816,Jean-Marie,Pfaff,1953-12-04,Q155065,615827,Jean-Marie_Pfaff,Jean-Marie Pfaff,SOCCER PLAYER,slug_exacto
P-46006,Anton,Pfeffer,1965-08-17,Q386808,5223180,Anton_Pfeffer,Anton Pfeffer,SOCCER PLAYER,slug_exacto
P-67358,Heimo,Pfeifenberger,1966-12-29,Q696828,2969147,Heimo_Pfeifenberger,Heimo Pfeifenberger,SOCCER PLAYER,slug_exacto
P-55047,Hans,Pflügler,1960-03-27,Q551633,5709102,Hans_Pflügler,Hans Pflügler,SOCCER PLAYER,slug_exacto
P-99685,Terry,Phelan,1967-03-16,Q2711003,5348141,Terry_Phelan,Terry Phelan,SOCCER PLAYER,slug_exacto
P-43567,Kalvin,Phillips,1995-12-02,Q20641319,46332935,Kalvin_Phillips,Kalvin Phillips,SOCCER PLAYER,slug_exacto
P-19030,Alfred,Phiri,1974-06-22,,,,,,sin_match
P-49151,Edmundo,Piaggio,1905-10-03,Q1287134,31491856,Edmundo_Piaggio,Edmundo Piaggio,SOCCER PLAYER,slug_exacto
P-38969,Roger,Piantoni,1931-12-26,Q709114,6438661,Roger_Piantoni,Roger Piantoni,SOCCER PLAYER,slug_exacto
P-11013,Krzysztof,Piątek,1995-07-01,Q21523936,49512230,Krzysztof_Piątek,Krzysztof Piątek,SOCCER PLAYER,slug_exacto
P-01434,Leonard,Piątek,1913-10-03,,,,,,sin_match
P-02965,not applicable,Piazza,1943-02-25,Q535520,3196357,Wilson_da_Silva_Piazza,Wilson da Silva Piazza,SOCCER PLAYER,slug_exacto
P-96650,Anton,Pichler,1955-10-04,,,,,,sin_match
P-69864,Barry,Pickering,1956-12-12,,,,,,sin_match
P-70618,Jordan,Pickford,1994-03-07,Q13014035,40147383,Jordan_Pickford,Jordan Pickford,SOCCER PLAYER,slug_exacto
P-35147,Ryszard,Piec,1913-08-17,,,,,,sin_match
P-62725,Wilhelm,Piec,1915-01-07,,,,,,sin_match
P-38095,Steven,Pienaar,1982-03-17,Q193488,2625652,Steven_Pienaar,Steven Pienaar,SOCCER PLAYER,slug_exacto
P-64536,Peter,Pietras,1908-04-21,,,,,,sin_match
P-65386,Samuel,Piette,1994-11-12,Q2218770,36040919,Samuel_Piette,Samuel Piette,SOCCER PLAYER,slug_exacto
P-29879,Rene,Pijpers,1917-09-15,,,,,,sin_match
P-76375,Ruslan,Pimenov,1981-11-25,Q607676,6031431,Ruslan_Pimenov,Ruslan Pimenov,SOCCER PLAYER,slug_exacto
P-48670,Valentín,Pimentel,1991-05-30,Q20826255,47225955,Valentín_Pimentel,Valentín Pimentel,SOCCER PLAYER,slug_exacto
P-70474,Razak,Pimpong,1982-12-30,Q707797,1387385,Razak_Pimpong,Razak Pimpong,SOCCER PLAYER,slug_exacto
P-10860,Gonzalo,Pineda,1982-10-19,Q954160,1388661,Gonzalo_Pineda,Gonzalo Pineda,SOCCER PLAYER,slug_exacto
P-28597,Mauricio,Pineda,1975-07-13,Q2332984,4771178,Mauricio_Pineda,Mauricio Pineda,SOCCER PLAYER,api_qid
P-95198,Orbelín,Pineda,1996-03-24,Q18224489,46494518,Orbelín_Pineda,Orbelín Pineda,SOCCER PLAYER,slug_exacto
P-04639,Tomás,Pineda,1946-01-21,,,,,,sin_match
P-44632,Mario,Pinedo,1964-04-09,,,,,,sin_match
P-58728,Marcel,Pinel,1908-07-08,Q961428,25007632,Marcel_Pinel,Marcel Pinel,SOCCER PLAYER,slug_exacto
P-15387,not applicable,Pinga,1924-02-11,Q254747,5945504,José_Lázaro_Robles,José Lázaro Robles,SOCCER PLAYER,slug_exacto
P-16760,not applicable,Pinheiro,1932-01-13,,,,,,sin_match
P-76749,Rodolfo,Pini,1926-11-12,Q2120640,16622255,Rodolfo_Pini,Rodolfo Pini,SOCCER PLAYER,slug_exacto
P-89582,Mauricio,Pinilla,1984-02-04,Q1989585,4415200,Mauricio_Pinilla,Mauricio Pinilla,SOCCER PLAYER,slug_exacto
P-46898,Yeremy,Pino,2002-10-20,Q100735281,65654082,Yeremi_Pino,Yeremi Pino,SOCCER PLAYER,api_qid
P-45243,Sándor,Pintér,1950-07-18,,,,,,sin_match
P-24730,Custódio,Pinto,1942-02-09,Q2054890,10951473,Custódio_Pinto,Custódio Pinto,SOCCER PLAYER,slug_exacto
P-37038,João,Pinto,1961-11-21,Q1654093,1445352,"João_Pinto_(footballer,_born_1961)",João Pinto,SOCCER PLAYER,api_qid
P-70698,João,Pinto,1971-08-19,Q351972,1254376,João_Pinto,João Pinto,SOCCER PLAYER,slug_exacto
P-52362,Miguel,Pinto,1983-07-04,Q368631,7790675,Miguel_Pinto,Miguel Pinto,SOCCER PLAYER,slug_exacto
P-02668,José,Pintos Saldanha,1964-03-25,Q673538,21073702,José_Pintos_Saldanha,José Pintos Saldanha,SOCCER PLAYER,slug_exacto
P-65885,Silvio,Piola,1913-09-29,Q296276,1099569,Silvio_Piola,Silvio Piola,SOCCER PLAYER,slug_exacto
P-92631,Christian,Piot,1947-10-04,Q2389986,3568700,Christian_Piot,Christian Piot,SOCCER PLAYER,slug_exacto
P-87822,Wilner,Piquant,1949-10-12,Q2018254,32715547,Wilner_Piquant,Wilner Piquant,SOCCER PLAYER,slug_exacto
P-64348,Gerard,Piqué,1987-02-02,Q17507,1491798,Gerard_Piqué,Gerard Piqué,SOCCER PLAYER,slug_exacto
P-99420,Robert,Pires,1973-10-29,Q113156,553772,Robert_Pires,Robert Pires,SOCCER PLAYER,slug_exacto
P-41238,Conduelo,Píriz,1905-06-17,Q972898,16582771,Conduelo_Píriz,Conduelo Píriz,SOCCER PLAYER,slug_exacto
P-82174,Hans,Pirkner,1946-03-25,,,,,,sin_match
P-99537,Andrea,Pirlo,1979-05-19,Q43926,1700594,Andrea_Pirlo,Andrea Pirlo,SOCCER PLAYER,slug_exacto
P-58423,not applicable,Pirri,1945-03-11,Q442441,6791532,Pirri,Pirri,SOCCER PLAYER,slug_exacto
P-32858,Łukasz,Piszczek,1985-06-03,Q153266,8340428,Łukasz_Piszczek,Łukasz Piszczek,SOCCER PLAYER,slug_exacto
P-17245,Jean-Claude,Piumi,1940-05-27,Q166310,10931200,Jean-Claude_Piumi,Jean-Claude Piumi,SOCCER PLAYER,slug_exacto
P-89420,Josip,Pivarić,1989-01-30,Q3508868,21253029,Josip_Pivarić,Josip Pivarić,SOCCER PLAYER,slug_exacto
P-99091,Ján,Pivarník,1947-11-13,Q925663,6301336,Ján_Pivarník,Ján Pivarník,SOCCER PLAYER,slug_exacto
P-29194,Gino,Pivatelli,1933-03-27,Q945747,9996614,Gino_Pivatelli,Gino Pivatelli,SOCCER PLAYER,slug_exacto
P-59807,Pierluigi,Pizzaballa,1939-09-14,Q2255112,15813857,Pierluigi_Pizzaballa,Pierluigi Pizzaballa,SOCCER PLAYER,slug_exacto
P-75598,Juan Antonio,Pizzi,1968-06-07,Q508489,2706494,Juan_Antonio_Pizzi,Juan Antonio Pizzi,SOCCER PLAYER,slug_exacto
P-10605,Mario,Pizziolo,1909-12-07,Q277395,7003122,Mario_Pizziolo,Mario Pizziolo,SOCCER PLAYER,slug_exacto
P-14891,Marko,Pjaca,1995-05-06,Q15039855,39117094,Marko_Pjaca,Marko Pjaca,SOCCER PLAYER,slug_exacto
P-19478,Miralem,Pjanić,1990-04-02,Q146907,8703405,Miralem_Pjanić,Miralem Pjanić,SOCCER PLAYER,slug_exacto
P-02174,Diego,Placente,1977-04-24,Q346402,3134093,Diego_Placente,Diego Placente,SOCCER PLAYER,slug_exacto
P-52528,František,Plánička,1904-06-02,Q379,1659630,František_Plánička,František Plánička,SOCCER PLAYER,slug_exacto
P-13394,Marc,Planus,1982-03-07,Q31893,9424283,Marc_Planus,Marc Planus,SOCCER PLAYER,slug_exacto
P-65590,Jaroslav,Plašil,1982-01-05,Q193717,1449508,Jaroslav_Plašil,Jaroslav Plašil,SOCCER PLAYER,slug_exacto
P-13973,Gonzalo,Plata,2000-11-01,Q60842120,61609694,Gonzalo_Plata,Gonzalo Plata,SOCCER PLAYER,slug_exacto
P-08939,Michel,Platini,1955-06-21,Q4261,214478,Michel_Platini,Michel Platini,SOCCER PLAYER,slug_exacto
P-34450,David,Platt,1966-06-10,Q312143,718785,David_Platt_(footballer),David Platt,SOCCER PLAYER,slug_exacto
P-04514,Jim,Platt,1952-01-26,,,,,,sin_match
P-69785,Marvin,Plattenhardt,1992-01-26,Q72214,30313523,Marvin_Plattenhardt,Marvin Plattenhardt,SOCCER PLAYER,slug_exacto
P-14775,Peter,Platzer,1910-05-29,Q573314,33131932,Peter_Platzer,Peter Platzer,SOCCER PLAYER,slug_exacto
P-60379,Hendrikus,Plenter,1913-06-23,,,,,,sin_match
P-47416,Gerard,Plessers,1959-03-30,Q1333685,16522161,Gerard_Plessers,Gerard Plessers,SOCCER PLAYER,slug_exacto
P-85818,Stipe,Pletikosa,1979-01-08,Q208706,1447070,Stipe_Pletikosa,Stipe Pletikosa,SOCCER PLAYER,slug_exacto
P-37431,Pascal,Plovie,1965-05-07,,,,,,sin_match
P-21834,Svatopluk,Pluskal,1930-10-28,Q279027,3911072,Svatopluk_Pluskal,Svatopluk Pluskal,SOCCER PLAYER,slug_exacto
P-56023,Karel,Poborský,1972-03-30,Q224033,718831,Karel_Poborský,Karel Poborský,SOCCER PLAYER,slug_exacto
P-31684,Mauricio,Pochettino,1972-03-02,Q313000,5682765,Mauricio_Pochettino,Mauricio Pochettino,SOCCER PLAYER,slug_exacto
P-36287,Lukas,Podolski,1985-06-04,Q134976,1955932,Lukas_Podolski,Lukas Podolski,SOCCER PLAYER,slug_exacto
P-17509,Paul,Pogba,1993-03-15,Q129027,28229246,Paul_Pogba,Paul Pogba,SOCCER PLAYER,slug_exacto
P-97943,Ulises,Poirier,1897-02-02,Q766284,31497554,Ulises_Poirier,Ulises Poirier,SOCCER PLAYER,slug_exacto
P-30878,Jan,Polák,1981-03-14,Q299521,3707869,Jan_Polák,Jan Polák,SOCCER PLAYER,slug_exacto
P-56668,Fabrizio,Poletti,1943-07-13,Q1378264,10937913,Fabrizio_Poletti,Fabrizio Poletti,SOCCER PLAYER,slug_exacto
P-09454,Ânderson,Polga,1979-02-09,Q252711,3686688,Ânderson_Polga,Ânderson Polga,SOCCER PLAYER,slug_exacto
P-10473,Gyula,Polgár,1912-02-08,Q944844,27399132,Gyula_Polgár,Gyula Polgár,SOCCER PLAYER,slug_exacto
P-46923,Jaroslav,Pollák,1947-07-11,Q741452,12478021,Jaroslav_Pollák,Jaroslav Pollák,SOCCER PLAYER,slug_exacto
P-42364,Odilon,Polleunis,1943-05-01,Q1359426,3568762,Odilon_Polleunis,Odilon Polleunis,SOCCER PLAYER,slug_exacto
P-96067,Andy,Polo,1994-09-29,Q527076,31743957,Andy_Polo,Andy Polo,SOCCER PLAYER,slug_exacto
P-60461,Gábor,Pölöskei,1960-10-11,Q839902,30454868,Gábor_Pölöskei,Gábor Pölöskei,SOCCER PLAYER,slug_exacto
P-70909,not applicable,Polozzi,1955-10-01,Q2608403,7269939,Polozzi,Polozzi,SOCCER PLAYER,api_qid
P-16938,Toni,Polster,1964-03-10,Q311520,1518363,Toni_Polster,Toni Polster,SOCCER PLAYER,slug_exacto
P-38379,not applicable,Poly,1909-01-26,Q2538923,26024234,Policarpo_Ribeiro_de_Oliveira,Policarpo Ribeiro de Oliveira,SOCCER PLAYER,slug_exacto
P-24093,Jürgen,Pommerenke,1953-01-22,Q626833,12398223,Jürgen_Pommerenke,Jürgen Pommerenke,SOCCER PLAYER,slug_exacto
P-29705,Miguel Ángel,Ponce,1989-04-12,Q518170,28080856,Miguel_Ángel_Ponce,Miguel Ángel Ponce,SOCCER PLAYER,slug_exacto
P-23300,Waldo,Ponce,1982-12-04,Q464234,7790384,Waldo_Ponce,Waldo Ponce,SOCCER PLAYER,slug_exacto
P-05819,Viktor,Ponedelnik,1937-05-22,Q175695,1633637,Viktor_Ponedelnik,Viktor Ponedelnik,SOCCER PLAYER,slug_exacto
P-36991,Vladimir,Ponomaryov,1940-02-18,,,,,,sin_match
P-94249,Mehrdad,Pooladi,1987-02-26,Q6809832,12275870,Mehrdad_Pooladi,Mehrdad Pooladi,SOCCER PLAYER,slug_exacto
P-03270,Jan,Poortvliet,1955-09-21,Q542270,9041253,Jan_Poortvliet,Jan Poortvliet,SOCCER PLAYER,slug_exacto
P-02842,Eddie,Pope,1973-12-24,Q471669,887439,Eddie_Pope,Eddie Pope,SOCCER PLAYER,slug_exacto
P-89070,Nick,Pope,1992-04-19,Q15999945,39307047,Nick_Pope_(footballer),Nick Pope,SOCCER PLAYER,slug_exacto
P-25437,Adrian,Popescu,1960-06-26,Q373993,5222317,Adrian_Popescu,Adrian Popescu,SOCCER PLAYER,slug_exacto
P-53546,Gabriel,Popescu,1973-12-23,Q476817,3521258,Gabriel_Popescu,Gabriel Popescu,SOCCER PLAYER,slug_exacto
P-19537,Gheorghe,Popescu,1967-10-09,Q313205,1477888,Gheorghe_Popescu,Gheorghe Popescu,SOCCER PLAYER,slug_exacto
P-23309,Danilo,Popivoda,1947-05-01,Q931742,12480609,Danilo_Popivoda,Danilo Popivoda,SOCCER PLAYER,slug_exacto
P-21516,Ján,Popluhár,1935-09-12,Q360747,6300903,Ján_Popluhár,Ján Popluhár,SOCCER PLAYER,slug_exacto
P-46886,Dmitri,Popov,1967-02-27,Q2444570,8107355,Dmitri_Popov,Dmitri Popov,SOCCER PLAYER,slug_exacto
P-02372,Georgi,Popov,1944-07-14,,,,,,sin_match
P-24935,Tony,Popovic,1973-07-04,Q361247,1792145,Tony_Popovic,Tony Popovic,SOCCER PLAYER,slug_exacto
P-16586,Vladica,Popović,1935-03-17,Q599232,17367379,Vladica_Popović,Vladica Popović,SOCCER PLAYER,slug_exacto
P-53800,Valeriy,Porkujan,1944-10-04,Q2627101,8522651,Valeriy_Porkujan,Valeriy Porkujan,SOCCER PLAYER,slug_exacto
P-59372,Augusto,Porozo,1974-04-13,Q2733901,6001334,Augusto_Porozo,Augusto Porozo,SOCCER PLAYER,slug_exacto
P-73694,Jackson,Porozo,2000-08-04,Q60842110,61759045,Jackson_Porozo,Jackson Porozo,SOCCER PLAYER,slug_exacto
P-66817,José Francisco,Porras,1970-11-08,Q710189,2779347,José_Porras,José Porras,SOCCER PLAYER,slug_exacto
P-65859,Jaime,Portillo,1947-09-18,,,,,,sin_match
P-41805,Alfonso,Portugal,1934-01-21,Q973498,33227568,Alfonso_Portugal,Alfonso Portugal,SOCCER PLAYER,slug_exacto
P-68778,Josef,Posipal,1927-06-20,Q706786,5730864,Josef_Posipal,Josef Posipal,SOCCER PLAYER,slug_exacto
P-57430,Tomáš,Pospíchal,1936-06-26,Q203028,9990940,Tomáš_Pospíchal,Tomáš Pospíchal,SOCCER PLAYER,slug_exacto
P-83900,Hélder,Postiga,1982-08-02,Q214117,751273,Hélder_Postiga,Hélder Postiga,SOCCER PLAYER,slug_exacto
P-14930,Philippe,Pottier,1938-07-09,,,,,,sin_match
P-46718,Christian,Poulsen,1980-02-28,Q204141,1468209,Christian_Poulsen,Christian Poulsen,SOCCER PLAYER,slug_exacto
P-67264,Jakob,Poulsen,1983-07-07,Q310703,5231738,Jakob_Poulsen,Jakob Poulsen,SOCCER PLAYER,slug_exacto
P-89870,Simon,Poulsen,1984-10-07,Q298470,5231846,Simon_Poulsen,Simon Poulsen,SOCCER PLAYER,slug_exacto
P-08442,Yussuf,Poulsen,1994-06-15,Q759710,34815218,Yussuf_Poulsen,Yussuf Poulsen,SOCCER PLAYER,slug_exacto
P-29864,Morteza,Pouraliganji,1992-04-19,Q6914597,28390657,Morteza_Pouraliganji,Morteza Pouraliganji,SOCCER PLAYER,slug_exacto
P-16634,Martin,Povolny,1914-07-19,,,,,,sin_match
P-41974,Darryl,Powell,1971-11-15,Q2302524,5946640,Darryl_Powell,Darryl Powell,SOCCER PLAYER,slug_exacto
P-49585,Aldo,Poy,1945-09-14,Q2712127,8726126,Aldo_Poy,Aldo Poy,SOCCER PLAYER,slug_exacto
P-70815,Diego,Pozo,1978-02-16,Q336372,20189929,Diego_Pozo,Diego Pozo,SOCCER PLAYER,slug_exacto
P-43944,Eliseo,Prado,1929-09-17,Q976434,33272459,Eliseo_Prado,Eliseo Prado,SOCCER PLAYER,slug_exacto
P-52946,Danijel,Pranjić,1981-12-02,Q154512,6817649,Danijel_Pranjić,Danijel Pranjić,SOCCER PLAYER,slug_exacto
P-73278,Gyula,Prassler,1916-01-16,Q372136,33250395,Gyula_Prassler,Gyula Prassler,SOCCER PLAYER,slug_exacto
P-63857,Pierino,Prati,1946-12-13,Q515815,9996865,Pierino_Prati,Pierino Prati,SOCCER PLAYER,slug_exacto
P-62543,Ángelo,Preciado,1998-02-18,Q56599873,58435446,Ángelo_Preciado,Ángelo Preciado,SOCCER PLAYER,slug_exacto
P-16576,Ayrton,Preciado,1994-07-17,Q16301693,42526439,Ayrton_Preciado,Ayrton Preciado,SOCCER PLAYER,slug_exacto
P-64415,Léider,Preciado,1977-02-26,Q677767,5992259,Léider_Preciado,Léider Preciado,SOCCER PLAYER,slug_exacto
P-47501,Ștefan,Preda,1970-06-18,Q397160,5210068,Ștefan_Preda,Ștefan Preda,SOCCER PLAYER,slug_exacto
P-41829,Johann,Pregesbauer,1955-06-09,,,,,,sin_match
P-91171,not applicable,Preguinho,1905-02-08,Q456600,5931987,Preguinho,Preguinho,SOCCER PLAYER,slug_exacto
P-00531,Michel,Preud'homme,1959-01-24,Q315992,1671510,Michel_Preud'homme,Michel Preud'homme,SOCCER PLAYER,slug_exacto
P-56453,Andrés,Prieto,1928-12-19,Q3616512,33261406,"Andrés_Prieto_(footballer,_born_1928)",Andrés Prieto,SOCCER PLAYER,slug_exacto
P-33539,Ignacio,Prieto,1943-09-23,Q2696085,31322560,Ignacio_Prieto,Ignacio Prieto,COACH,slug_exacto
P-79398,Max,Prieto,1919-03-28,,,,,,sin_match
P-40618,Aleksandar,Prijović,1990-04-21,Q670941,18758167,Aleksandar_Prijović,Aleksandar Prijović,SOCCER PLAYER,slug_exacto
P-87631,David,Primo,1946-05-05,,,,,,sin_match
P-84614,Sakis,Prittas,1979-01-09,Q510691,18098789,Athanassios_Prittas,Athanassios Prittas,SOCCER PLAYER,slug_exacto
P-85257,Erich,Probst,1927-12-05,Q224612,5223443,Erich_Probst,Erich Probst,SOCCER PLAYER,slug_exacto
P-44038,Zdeněk,Procházka,1928-01-12,,,,,,sin_match
P-87995,Daniel,Prodan,1972-03-23,Q265055,5211984,Daniel_Prodan,Daniel Prodan,SOCCER PLAYER,slug_exacto
P-03451,Herbert,Prohaska,1955-08-08,Q257492,2282543,Herbert_Prohaska,Herbert Prohaska,SOCCER PLAYER,slug_exacto
P-62861,Robert,Prosinečki,1969-01-12,Q298190,727569,Robert_Prosinečki,Robert Prosinečki,COACH,slug_exacto
P-95773,Mario,Prosperi,1945-08-04,,,,,,sin_match
P-10906,Oleh,Protasov,1964-02-04,Q319368,1614982,Oleh_Protasov,Oleh Protasov,SOCCER PLAYER,slug_exacto
P-85827,Davie,Provan,1956-05-08,,,,,,sin_match
P-12373,Dado,Pršo,1974-11-05,Q296467,733300,Dado_Pršo,Dado Pršo,SOCCER PLAYER,slug_exacto
P-29644,Florin,Prunea,1968-08-08,Q1333942,5209993,Florin_Prunea,Florin Prunea,SOCCER PLAYER,slug_exacto
P-31117,Kazimierz,Przybyś,1960-07-11,,,,,,sin_match
P-51219,Antonín,Puč,1907-05-16,Q531382,1537111,Antonín_Puč,Antonín Puč,SOCCER PLAYER,slug_exacto
P-82311,Antonio,Puchades,1925-06-04,Q2418305,8106649,Antonio_Puchades,Antonio Puchades,SOCCER PLAYER,slug_exacto
P-14305,Ivan,Pudar,1961-08-16,Q2560794,16414585,Ivan_Pudar,Ivan Pudar,SOCCER PLAYER,slug_exacto
P-03206,Giorgio,Puia,1938-03-08,Q2518138,10937793,Giorgio_Puia,Giorgio Puia,SOCCER PLAYER,slug_exacto
P-67309,Wilfried,Puis,1943-02-18,Q739094,3028406,Wilfried_Puis,Wilfried Puis,SOCCER PLAYER,slug_exacto
P-27802,Jabu,Pule,1980-07-11,,,,,,sin_match
P-29600,Paolo,Pulici,1950-04-27,Q167936,7525081,Paolo_Pulici,Paolo Pulici,SOCCER PLAYER,slug_exacto
P-75041,Alan,Pulido,1991-03-08,Q2617208,32243617,Alan_Pulido,Alan Pulido,SOCCER PLAYER,slug_exacto
P-85808,Héctor,Pulido,1942-12-20,Q969430,26307814,Héctor_Pulido,Héctor Pulido,SOCCER PLAYER,slug_exacto
P-11737,Christian,Pulisic,1998-09-18,Q22279773,49209934,Christian_Pulisic,Christian Pulisic,SOCCER PLAYER,slug_exacto
P-67464,Adalbert,Püllöck,1907-04-06,Q924888,28119025,Adalbert_Püllöck,Adalbert Püllöck,SOCCER PLAYER,slug_exacto
P-15637,Nery,Pumpido,1957-07-30,Q461838,2996161,Nery_Pumpido,Nery Pumpido,SOCCER PLAYER,slug_exacto
P-61772,Piet,Punt,1909-02-06,,,,,,sin_match
P-51811,Ignaz,Puschnik,1934-02-05,,,,,,sin_match
