iso3,region,study,wave,year,cat,pct,n
FIN,Western Europe,EVS,5,2009,sida,15.5,1088
LUX,Western Europe,EVS,5,2008,sida,16.0,1571
UGA,Sub-Saharan Africa,WVS,4,2001,sida,17.0,1002
ZMB,Sub-Saharan Africa,WVS,5,2007,sida,17.7,1500
ZAF,Sub-Saharan Africa,WVS,6,2013,sida,17.7,3531
ECU,Latin America,WVS,7,2018,sida,18.0,1200
PRT,Western Europe,EVS,5,2008,sida,18.4,1493
MEX,Latin America,WVS,7,2018,sida,19.9,1734
CAN,"North America, Australia & New Zealand",WVS,7,2020,sida,19.9,4018
BOL,Latin America,WVS,7,2017,sida,22.4,1727
COL,Latin America,WVS,7,2018,sida,22.5,1520
XNC,Western Europe,EVS,5,2008,sida,25.5,488
POL,Eastern Europe & Central Asia,WVS,6,2012,sida,25.6,966
SGP,Southeast Asia,WVS,7,2020,sida,25.7,2012
AUT,Western Europe,EVS,5,2008,sida,26.1,1477
NIC,Latin America,WVS,7,2020,sida,26.4,1200
SVN,Eastern Europe & Central Asia,WVS,6,2011,sida,26.5,1069
LBY,Middle East & North Africa,WVS,7,2022,sida,26.8,1196
TUN,Middle East & North Africa,WVS,7,2019,sida,28.2,1146
IRL,Western Europe,EVS,5,2008,sida,28.6,813
PER,Latin America,WVS,7,2018,sida,28.9,1372
BFA,Sub-Saharan Africa,WVS,5,2007,sida,29.4,1534
DOM,Latin America,WVS,3,1996,sida,29.5,417
GTM,Latin America,WVS,7,2020,sida,29.9,1229
ITA,Western Europe,EVS,5,2009,sida,30.7,1417
MLT,Western Europe,EVS,5,2008,sida,30.9,1445
VEN,Latin America,WVS,7,2021,sida,31.1,1190
ETH,Sub-Saharan Africa,WVS,7,2020,sida,31.7,1220
TZA,Sub-Saharan Africa,WVS,4,2001,sida,32.5,1171
PAK,South Asia,WVS,7,2018,sida,34.7,1995
LVA,Eastern Europe & Central Asia,EVS,5,2008,sida,34.8,1470
ROU,Eastern Europe & Central Asia,WVS,7,2018,sida,34.8,1226
GRC,Western Europe,WVS,7,2017,sida,35.2,1196
MDV,South Asia,WVS,7,2021,sida,35.7,1039
SVK,Eastern Europe & Central Asia,WVS,7,2022,sida,38.5,1173
CYP,Western Europe,WVS,7,2019,sida,39.7,951
UKR,Eastern Europe & Central Asia,WVS,7,2020,sida,39.8,1180
GHA,Sub-Saharan Africa,WVS,6,2012,sida,40.2,1552
HUN,Eastern Europe & Central Asia,WVS,5,2009,sida,40.8,1007
MLI,Sub-Saharan Africa,WVS,5,2007,sida,41.6,1534
HRV,Eastern Europe & Central Asia,EVS,5,2008,sida,41.6,1368
HKG,East Asia,WVS,7,2018,sida,41.8,2075
CZE,Eastern Europe & Central Asia,WVS,7,2022,sida,41.8,1163
MAR,Middle East & North Africa,WVS,7,2021,sida,42.6,1200
MAC,East Asia,WVS,7,2019,sida,43.5,1003
BGR,Eastern Europe & Central Asia,EVS,5,2008,sida,44.3,1363
MYS,Southeast Asia,WVS,7,2018,sida,45.2,1313
LBN,Middle East & North Africa,WVS,7,2018,sida,45.8,1200
DZA,Middle East & North Africa,WVS,6,2014,sida,46.2,1200
MNG,East Asia,WVS,7,2020,sida,47.6,1638
EST,Eastern Europe & Central Asia,WVS,6,2011,sida,48.6,1533
THA,Southeast Asia,WVS,7,2018,sida,48.9,1500
ALB,Eastern Europe & Central Asia,EVS,5,2008,sida,52.5,1430
JPN,East Asia,WVS,7,2019,sida,53.0,1316
IRQ,Middle East & North Africa,WVS,7,2018,sida,53.9,1200
RUS,Eastern Europe & Central Asia,WVS,7,2017,sida,54.0,1810
NGA,Sub-Saharan Africa,WVS,7,2018,sida,54.0,1237
ARM,Eastern Europe & Central Asia,WVS,7,2021,sida,54.0,1207
BIH,Eastern Europe & Central Asia,EVS,5,2008,sida,54.4,1465
XKS,Eastern Europe & Central Asia,EVS,5,2008,sida,55.4,1531
EGY,Middle East & North Africa,WVS,7,2018,sida,56.8,1200
PHL,Southeast Asia,WVS,7,2019,sida,57.8,1200
KAZ,Eastern Europe & Central Asia,WVS,7,2018,sida,58.3,1276
MNE,Eastern Europe & Central Asia,EVS,5,2008,sida,58.5,1454
IDN,Southeast Asia,WVS,7,2018,sida,58.6,3200
TWN,East Asia,WVS,7,2019,sida,60.5,1223
LTU,Eastern Europe & Central Asia,EVS,5,2008,sida,60.9,1490
BLR,Eastern Europe & Central Asia,WVS,6,2011,sida,60.9,1535
MKD,Eastern Europe & Central Asia,EVS,5,2008,sida,61.7,1479
SRB,Eastern Europe & Central Asia,WVS,7,2017,sida,62.7,970
UZB,Eastern Europe & Central Asia,WVS,7,2022,sida,63.5,1250
MDA,Eastern Europe & Central Asia,EVS,5,2008,sida,63.7,1481
KGZ,Eastern Europe & Central Asia,WVS,7,2020,sida,66.2,1200
KWT,Middle East & North Africa,WVS,6,2014,sida,66.4,1303
BGD,South Asia,WVS,7,2018,sida,66.8,1187
SLV,Latin America,WVS,3,1999,sida,67.1,1254
QAT,Middle East & North Africa,WVS,6,2010,sida,67.1,1060
GEO,Eastern Europe & Central Asia,WVS,6,2014,sida,68.4,1202
IND,South Asia,WVS,7,2023,sida,68.7,1556
PSE,Middle East & North Africa,WVS,6,2013,sida,71.1,1000
TUR,Eastern Europe & Central Asia,WVS,7,2018,sida,73.8,2314
TJK,Eastern Europe & Central Asia,WVS,7,2020,sida,77.1,1200
CHN,East Asia,WVS,7,2018,sida,77.7,3004
IRN,Middle East & North Africa,WVS,7,2020,sida,81.5,1499
YEM,Middle East & North Africa,WVS,6,2014,sida,81.9,1000
SAU,Middle East & North Africa,WVS,4,2003,sida,83.7,1502
MMR,Southeast Asia,WVS,7,2020,sida,85.1,1200
JOR,Middle East & North Africa,WVS,7,2018,sida,87.6,1203
KOR,East Asia,WVS,7,2018,sida,92.9,1245
AZE,Eastern Europe & Central Asia,WVS,6,2011,sida,94.4,1002
VNM,Southeast Asia,WVS,7,2020,sida,94.7,1200
IRQ,Middle East & North Africa,WVS,5,2006,sunies,12.9,2648
COL,Latin America,WVS,3,1997,traficantes,47.9,2996
MAR,Middle East & North Africa,WVS,4,2001,traficantes,92.7,1251
IRQ,Middle East & North Africa,WVS,5,2006,turcos,70.8,2496
